"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
8,"Alabama",7344,"Hannah Barber","Senior","Homewood","Ala","Homewood HS",,"5'6""","Guard","5","https://www.rolltide.com/sports/womens-basketball/roster/hannah-barber/7344","2021-22","AL","SEC","I","GUARD",,"GUARD","Senior",0,"Homewood HS","HOMEWOOD, ALA","AL","USA"
9,"UAB",,"Margaret Whitley","Jr.","Geneva","Ill","Geneva",,"5' 8''","Guard","1","https://uabsports.com/sports/womens-basketball/roster/margaret-whitley/8703","2021-22","AL","C-USA","I","GUARD",,"GUARD","Junior",0,"Geneva","GENEVA, ILL","IL","USA"
9,"UAB",,"Sara Rosenfeldt","Sr.","St. Charles","Ill","St. Charles East",,"6' 0''","Forward","10","https://uabsports.com/sports/womens-basketball/roster/sara-rosenfeldt/8700","2021-22","AL","C-USA","I","FORWARD",,"FORWARD","Senior",0,"St. Charles East","ST CHARLES, ILL","IL","USA"
9,"UAB",,"Emily Klaczek","Fr.","Hoffman Estates","Ill","William Fremd",,"5' 10''","Guard","11","https://uabsports.com/sports/womens-basketball/roster/emily-klaczek/8699","2021-22","AL","C-USA","I","GUARD",,"GUARD","Freshman",0,"William Fremd","HOFFMAN ESTATES, ILL","IL","USA"
9,"UAB",,"Anna Denes","Fr.","Budapest","Hungary","Trinity Christian (Ga.)",,"6' 1''","Guard","12","https://uabsports.com/sports/womens-basketball/roster/anna-denes/8707","2021-22","AL","C-USA","I","GUARD",,"GUARD","Freshman",0,"Trinity Christian (Ga.)","BUDAPEST, HUNGARY",,"HUNGARY"
9,"UAB",,"Claudia Armato","Sr.","Melbourne","Australia","Penleigh and Essedon Grammar","Southern Utah","5' 5''","Guard","13","https://uabsports.com/sports/womens-basketball/roster/claudia-armato/8694","2021-22","AL","C-USA","I","GUARD",,"GUARD","Senior",0,"Penleigh and Essedon Grammar","MELBOURNE, AUSTRALIA",,"AUSTRALIA"
9,"UAB",,"Lindsey Dullard","Fr.","Morton","Ill","Morton",,"6' 0''","Guard","15","https://uabsports.com/sports/womens-basketball/roster/lindsey-dullard/8696","2021-22","AL","C-USA","I","GUARD",,"GUARD","Freshman",0,"Morton","MORTON, ILL","IL","USA"
9,"UAB",,"Lyndsey Robson","Gr.","Burnsville","Minn","Apple Valley","Green Bay","6' 1''","Guard","2","https://uabsports.com/sports/womens-basketball/roster/lyndsey-robson/8709","2021-22","AL","C-USA","I","GUARD",,"GUARD","Graduate Student",0,"Apple Valley","BURNSVILLE, MINN","MN","USA"
9,"UAB",,"Destinee McGhee","Fr.","Huntsville","Ala","Madison Academy","Arkansas","6' 2''","Forward","20","https://uabsports.com/sports/womens-basketball/roster/destinee-mcghee/8706","2021-22","AL","C-USA","I","FORWARD",,"FORWARD","Freshman",0,"Madison Academy","HUNTSVILLE, ALA","AL","USA"
9,"UAB",,"Maddie Walsh","Fr.","Hartland","Wisc","Arrowhead Union",,"6' 2''","Guard","21","https://uabsports.com/sports/womens-basketball/roster/maddie-walsh/8705","2021-22","AL","C-USA","I","GUARD",,"GUARD","Freshman",0,"Arrowhead Union","HARTLAND, WISC","WI","USA"
9,"UAB",,"Audrey Jordan","R-So.","Atlanta","Georgia","Harrison",,"5' 10''","Guard","24","https://uabsports.com/sports/womens-basketball/roster/audrey-jordan/8698","2021-22","AL","C-USA","I","GUARD",,"GUARD","Sophomore",1,"Harrison","ATLANTA, GA","GA","USA"
9,"UAB",,"Jasmine Gracie","So.","Huntsville","Ala","Madison Academy",,"6' 0''","Forward","25","https://uabsports.com/sports/womens-basketball/roster/jasmine-gracie/8697","2021-22","AL","C-USA","I","FORWARD",,"FORWARD","Sophomore",0,"Madison Academy","HUNTSVILLE, ALA","AL","USA"
9,"UAB",,"Maria Roters","So.","Santa Cruz de Tenerife","Spain","IES Mateo Hernandez","Fairleigh Dickinson","6' 0''","Guard","3","https://uabsports.com/sports/womens-basketball/roster/maria-roters/8708","2021-22","AL","C-USA","I","GUARD",,"GUARD","Sophomore",0,"IES Mateo Hernandez","SANTA CRUZ DE TENERIFE, SPAIN",,"SPAIN"
9,"UAB",,"Kylee Schneringer","Fr.","Normal","Ill","Normal Community",,"5' 11''","Guard/Forward","32","https://uabsports.com/sports/womens-basketball/roster/kylee-schneringer/8701","2021-22","AL","C-USA","I","GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Normal Community","NORMAL, ILL","IL","USA"
9,"UAB",,"Caitlynn Daniels","Fr.","Cedar Rapids","Iowa","Xavier HS",,"5' 7''","Guard","4","https://uabsports.com/sports/womens-basketball/roster/caitlynn-daniels/8695","2021-22","AL","C-USA","I","GUARD",,"GUARD","Freshman",0,"Xavier HS","CEDAR RAPIDS, IOWA","IA","USA"
9,"UAB",,"Zakyia Weathersby","Sr.","Collins","Miss","Collins","Jones College","6' 2''","Center","55","https://uabsports.com/sports/womens-basketball/roster/zakyia-weathersby/8702","2021-22","AL","C-USA","I","CENTER",,"CENTER","Senior",0,"Collins","COLLINS, MISS","MS","USA"
11,"Alas. Anchorage",6283,"Tubby Tovia","Freshman","Las Vegas","Nev","Liberty HS",,"5'8""","Forward","1","https://www.goseawolves.com/sports/womens-basketball/roster/tubby-tovia/6283","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Freshman",0,"Liberty HS","LAS VEGAS, NEV","NV","USA"
11,"Alas. Anchorage",6282,"Sunny Pedebone","Freshman","Anchorage","Alaska","Anchorage Christian Schools",,"5'8""","Forward","10","https://www.goseawolves.com/sports/womens-basketball/roster/sunny-pedebone/6282","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Freshman",0,"Anchorage Christian Schools","ANCHORAGE, AK","AK","USA"
11,"Alas. Anchorage",6268,"Ra'Anaa Bey","Junior","Oakland","Calif","Eastside Prep","Diablo Valley College","5'7""","Guard","11","https://www.goseawolves.com/sports/womens-basketball/roster/ra-anaa-bey/6268","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Junior",0,"Eastside Prep","OAKLAND, CALIF","CA","USA"
11,"Alas. Anchorage",6312,"Tessa Binder","Freshman","Anchorage","Alaska","Grace Christian HS",,"5'9""","Guard","12","https://www.goseawolves.com/sports/womens-basketball/roster/tessa-binder/6312","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"Grace Christian HS","ANCHORAGE, AK","AK","USA"
11,"Alas. Anchorage",6270,"Jahnna Hajdukovich","Junior","Anchorage","Alaska","Dimond HS",,"5'6""","Guard","13","https://www.goseawolves.com/sports/womens-basketball/roster/jahnna-hajdukovich/6270","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Junior",0,"Dimond HS","ANCHORAGE, AK","AK","USA"
11,"Alas. Anchorage",6274,"Sala Langi","Senior","Pacifica","Calif","Oceana HS",,"5'9""","Guard/Forward","14","https://www.goseawolves.com/sports/womens-basketball/roster/sala-langi/6274","2021-22","AK","Great Northwest","II","GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Oceana HS","PACIFICA, CALIF","CA","USA"
11,"Alas. Anchorage",6276,"Malie Marfil","Freshman","Honolulu","Hawaii","Kamehameha-Kapalama HS",,"5'6""","Guard","15","https://www.goseawolves.com/sports/womens-basketball/roster/malie-marfil/6276","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"Kamehameha-Kapalama HS","HONOLULU, HAWAII","HI","USA"
11,"Alas. Anchorage",6277,"Nicole Pinckney","Junior","Chugiak","Alaska","Chugiak HS",,"5'5""","Guard","2","https://www.goseawolves.com/sports/womens-basketball/roster/nicole-pinckney/6277","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Junior",0,"Chugiak HS","CHUGIAK, AK","AK","USA"
11,"Alas. Anchorage",6275,"Elaina Mack","Freshman","King Cove","Alaska","King Cove HS",,"5'7""","Guard","20","https://www.goseawolves.com/sports/womens-basketball/roster/elaina-mack/6275","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"King Cove HS","KING COVE, AK","AK","USA"
11,"Alas. Anchorage",6269,"Kimani Fernandez","Junior","Wailuku","Hawaii","Kamehameha [Maui] HS",,"5'10""","Forward","21","https://www.goseawolves.com/sports/womens-basketball/roster/kimani-fernandez/6269","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Junior",0,"Kamehameha [Maui] HS","WAILUKU, HAWAII","HI","USA"
11,"Alas. Anchorage",6281,"Miyah Lewis-Hampton","Sophomore","San Francisco","Calif","Leadership HS","San Jose State","6'0""","Forward/Center","24","https://www.goseawolves.com/sports/womens-basketball/roster/miyah-lewis-hampton/6281","2021-22","AK","Great Northwest","II","FORWARD","CENTER","FORWARD/CENTER","Sophomore",0,"Leadership HS","SAN FRANCISCO, CALIF","CA","USA"
11,"Alas. Anchorage",6279,"Tennae Voliva","Senior","Anchorage","Alaska","East Anchorage HS",,"6'0""","Forward","25","https://www.goseawolves.com/sports/womens-basketball/roster/tennae-voliva/6279","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Senior",0,"East Anchorage HS","ANCHORAGE, AK","AK","USA"
11,"Alas. Anchorage",6273,"Lauren Johnson","Senior","Crystal","Minn","Robbinsdale Cooper HS","North Dakota State College of Science","5'7""","Guard","3","https://www.goseawolves.com/sports/womens-basketball/roster/lauren-johnson/6273","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Senior",0,"Robbinsdale Cooper HS","CRYSTAL, MINN","MN","USA"
11,"Alas. Anchorage",6272,"Stephanie Jackson","Senior","McKinney","Texas","McKinney North HS","Santa Fe [Fla.] College","5'9""","Guard","4","https://www.goseawolves.com/sports/womens-basketball/roster/stephanie-jackson/6272","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Senior",0,"McKinney North HS","MCKINNEY, TEXAS","TX","USA"
11,"Alas. Anchorage",6271,"Rachel Ingram","Junior","Colorado Springs","Colo","Colorado Springs Christian HS",,"5'7""","Guard","44","https://www.goseawolves.com/sports/womens-basketball/roster/rachel-ingram/6271","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Junior",0,"Colorado Springs Christian HS","COLORADO SPRINGS, COLO","CO","USA"
11,"Alas. Anchorage",6280,"Jazzpher Evans","Freshman","Shorewood","Ill","Joliet West HS","Quincy","5'6""","Guard","5","https://www.goseawolves.com/sports/womens-basketball/roster/jazzpher-evans/6280","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"Joliet West HS","SHOREWOOD, ILL","IL","USA"
12,"Alas. Fairbanks",3383,"Ellen Silva","Freshman","Fairbanks","Alaska","West Valley HS","Alaska Anchorage","6'1""","Forward","1","https://www.alaskananooks.com/sports/womens-basketball/roster/ellen-silva/3383","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Freshman",0,"West Valley HS","FAIRBANKS, ALASKA","AK","USA"
12,"Alas. Fairbanks",3381,"Caitlin Pusich","Sophomore","Juneau","Alaska","Juneau-Douglas HS",,"6'0""","Forward","11","https://www.alaskananooks.com/sports/womens-basketball/roster/caitlin-pusich/3381","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Sophomore",0,"Juneau-Douglas HS","JUNEAU, ALASKA","AK","USA"
12,"Alas. Fairbanks",3378,"Pearle Green","Freshman","Galena","Alaska","Galena HS",,"5'7""","Guard","12","https://www.alaskananooks.com/sports/womens-basketball/roster/pearle-green/3378","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"Galena HS","GALENA, ALASKA","AK","USA"
12,"Alas. Fairbanks",3387,"Savannah Huerta","Freshman","Kent","Wash","Kentwood Senior HS",,"5'4""","Guard","14","https://www.alaskananooks.com/sports/womens-basketball/roster/savannah-huerta/3387","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"Kentwood Senior HS","KENT, WASH","WA","USA"
12,"Alas. Fairbanks",3385,"Claudia Diez Marti","Freshman","Tarragona","Spain","Universal School",,"5'4""","Guard","2","https://www.alaskananooks.com/sports/womens-basketball/roster/claudia-diez-marti/3385","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"Universal School","TARRAGONA, SPAIN",,"SPAIN"
12,"Alas. Fairbanks",3379,"Olivia Kraska","Sophomore","Fairbanks","Alaska","Lathrop HS",,"6'1""","Forward","20","https://www.alaskananooks.com/sports/womens-basketball/roster/olivia-kraska/3379","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Sophomore",0,"Lathrop HS","FAIRBANKS, ALASKA","AK","USA"
12,"Alas. Fairbanks",3382,"Destiny Reimers","Freshman","Anchorage","Alaska","Anchorage Christian HS",,"5'9""","Guard","22","https://www.alaskananooks.com/sports/womens-basketball/roster/destiny-reimers/3382","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"Anchorage Christian HS","ANCHORAGE, ALASKA","AK","USA"
12,"Alas. Fairbanks",3384,"Sam Tolliver","Sophomore","Seattle","Wash","Garfield HS",,"5'8""","Guard","23","https://www.alaskananooks.com/sports/womens-basketball/roster/sam-tolliver/3384","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Sophomore",0,"Garfield HS","SEATTLE, WASH","WA","USA"
12,"Alas. Fairbanks",3388,"Paola Perez-Mendoza","Freshman","Bayamon","Puerto Rico","McClintock HS",,"5'5""","Guard","24","https://www.alaskananooks.com/sports/womens-basketball/roster/paola-perez-mendoza/3388","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Freshman",0,"McClintock HS","BAYAMON, PUERTO RICO","PR","USA"
12,"Alas. Fairbanks",3380,"Zosha Krupa","Senior","Sitka","Alaska","Sitka HS",,"5'10""","Guard","4","https://www.alaskananooks.com/sports/womens-basketball/roster/zosha-krupa/3380","2021-22","AK","Great Northwest","II","GUARD",,"GUARD","Senior",0,"Sitka HS","SITKA, ALASKA","AK","USA"
12,"Alas. Fairbanks",3386,"Emma Wass","Sophomore","Manhattan","Montana","Manhattan HS",,"6'0""","Forward","5","https://www.alaskananooks.com/sports/womens-basketball/roster/emma-wass/3386","2021-22","AK","Great Northwest","II","FORWARD",,"FORWARD","Sophomore",0,"Manhattan HS","MANHATTAN, MONTANA","MT","USA"
14,"Albany",8811,"Fatima Lee","Junior","Queens","NY.","Putnam Science Academy","Providence College","5'7""","Guard","1","https://www.ualbanysports.com/sports/womens-basketball/roster/fatima-lee/8811","2021-22","NY","America East","I","GUARD",,"GUARD","Junior",0,"Putnam Science Academy","QUEENS, NY","NY","USA"
14,"Albany",8807,"Ellen Hahne","Senior","Stockholm","Sweden","Riksbasketgymnasiet Lulea","Wake Forest University","5'11""","Guard","10","https://www.ualbanysports.com/sports/womens-basketball/roster/ellen-hahne/8807","2021-22","NY","America East","I","GUARD",,"GUARD","Senior",0,"Riksbasketgymnasiet Lulea","STOCKHOLM, SWEDEN",,"SWEDEN"
14,"Albany",8816,"Freja Werth","Freshman","Aldrid","Sweden","Riksbasketgymnasiet Lulea",,"6'1""","Guard","12","https://www.ualbanysports.com/sports/womens-basketball/roster/freja-werth/8816","2021-22","NY","America East","I","GUARD",,"GUARD","Freshman",0,"Riksbasketgymnasiet Lulea","ALDRID, SWEDEN",,"SWEDEN"
14,"Albany",8805,"Lucia Decortes","Senior","Bonate Sopra","Bergamo, Italy","Liceo delle Scienze Umane e Musicale",,"6'3""","Forward","13","https://www.ualbanysports.com/sports/womens-basketball/roster/lucia-decortes/8805","2021-22","NY","America East","I","FORWARD",,"FORWARD","Senior",0,"Liceo delle Scienze Umane e Musicale","BONATE SOPRA, BERGAMO, ITALY",,"ITALY"
14,"Albany",8810,"Grace Heeps","Junior","East Greenbush","NY.","Northfield Mount Hermon","University of Massachusetts","5'11""","Guard","14","https://www.ualbanysports.com/sports/womens-basketball/roster/grace-heeps/8810","2021-22","NY","America East","I","GUARD",,"GUARD","Junior",0,"Northfield Mount Hermon","EAST GREENBUSH, NY","NY","USA"
14,"Albany",8808,"Morgan Haney","Redshirt Sophomore","Piqua","Ohio","Miami East",,"5'8""","Guard","15","https://www.ualbanysports.com/sports/womens-basketball/roster/morgan-haney/8808","2021-22","NY","America East","I","GUARD",,"GUARD","Sophomore",1,"Miami East","PIQUA, OHIO","OH","USA"
14,"Albany",8804,"Kayla Cooper","Sophomore","Frederick","Maryland","St. John's Catholic Prep",,"6'0""","Guard","20","https://www.ualbanysports.com/sports/womens-basketball/roster/kayla-cooper/8804","2021-22","NY","America East","I","GUARD",,"GUARD","Sophomore",0,"St. John's Catholic Prep","FREDERICK, MD","MD","USA"
14,"Albany",8806,"Helene Haegerstrand","Junior","Stockholm","Sweden","Morbyskolan",,"6'1""","Forward","21","https://www.ualbanysports.com/sports/womens-basketball/roster/helene-haegerstrand/8806","2021-22","NY","America East","I","FORWARD",,"FORWARD","Junior",0,"Morbyskolan","STOCKHOLM, SWEDEN",,"SWEDEN"
14,"Albany",8809,"Taniya Hanner","Junior","Hillside","NJ.","Roselle Catholic",,"6'1""","Forward","22","https://www.ualbanysports.com/sports/womens-basketball/roster/taniya-hanner/8809","2021-22","NY","America East","I","FORWARD",,"FORWARD","Junior",0,"Roselle Catholic","HILLSIDE, NJ","NJ","USA"
14,"Albany",8817,"Koi Sims","Freshman","Glen Burnie","Maryland","Archbishop Spalding",,"6'0""","Forward","23","https://www.ualbanysports.com/sports/womens-basketball/roster/koi-sims/8817","2021-22","NY","America East","I","FORWARD",,"FORWARD","Freshman",0,"Archbishop Spalding","GLEN BURNIE, MD","MD","USA"
14,"Albany",8815,"Abby Ray","Freshman","Saratoga Springs","NY.","Saratoga Springs",,"5'8""","Guard","24","https://www.ualbanysports.com/sports/womens-basketball/roster/abby-ray/8815","2021-22","NY","America East","I","GUARD",,"GUARD","Freshman",0,"Saratoga Springs","SARATOGA SPRINGS, NY","NY","USA"
14,"Albany",8814,"Lilly Phillips","Freshman","Greenwich","NY.","Cambridge Central",,"5'11""","Guard","3","https://www.ualbanysports.com/sports/womens-basketball/roster/lilly-phillips/8814","2021-22","NY","America East","I","GUARD",,"GUARD","Freshman",0,"Cambridge Central","GREENWICH, NY","NY","USA"
14,"Albany",8812,"Abby Robinson","Redshirt Sophomore","Mount Vernon","NY.","Putnam Science Academy",,"6'1""","Forward","32","https://www.ualbanysports.com/sports/womens-basketball/roster/abby-robinson/8812","2021-22","NY","America East","I","FORWARD",,"FORWARD","Sophomore",1,"Putnam Science Academy","MOUNT VERNON, NY","NY","USA"
15,"Albion",7019,"Becca Ross","Junior","Gaylord","Mich","Gaylord",,"5'8""","G","11","https://www.gobrits.com/sports/womens-basketball/roster/becca-ross/7019","2021-22","MI","Michigan Intercol. Ath. Assn.","III","GUARD",,"GUARD","Junior",0,"Gaylord","GAYLORD, MICH","MI","USA"
15,"Albion",7014,"Dareonna Little","Sophomore","Detroit","Mich","Edison",,"6'1""","F/C","12","https://www.gobrits.com/sports/womens-basketball/roster/dareonna-little/7014","2021-22","MI","Michigan Intercol. Ath. Assn.","III","FORWARD","CENTER","FORWARD/CENTER","Sophomore",0,"Edison","DETROIT, MICH","MI","USA"
15,"Albion",7018,"Lolo Reed","Sophomore","Saginaw","Mich","Heritage",,"5'5""","G","14","https://www.gobrits.com/sports/womens-basketball/roster/lolo-reed/7018","2021-22","MI","Michigan Intercol. Ath. Assn.","III","GUARD",,"GUARD","Sophomore",0,"Heritage","SAGINAW, MICH","MI","USA"
15,"Albion",7011,"Cierra Cole","Senior","Durand","Mich","Durand",,"5'3""","G","20","https://www.gobrits.com/sports/womens-basketball/roster/cierra-cole/7011","2021-22","MI","Michigan Intercol. Ath. Assn.","III","GUARD",,"GUARD","Senior",0,"Durand","DURAND, MICH","MI","USA"
15,"Albion",7017,"Romee Natschke","Junior","Jackson","Mich","Jackson",,"5'10""","G","22","https://www.gobrits.com/sports/womens-basketball/roster/romee-natschke/7017","2021-22","MI","Michigan Intercol. Ath. Assn.","III","GUARD",,"GUARD","Junior",0,"Jackson","JACKSON, MICH","MI","USA"
15,"Albion",7024,"Audrey DeWaters","Junior","Richland","Mich","Gull Lake",,"5'11""","F/C","23","https://www.gobrits.com/sports/womens-basketball/roster/audrey-dewaters/7024","2021-22","MI","Michigan Intercol. Ath. Assn.","III","FORWARD","CENTER","FORWARD/CENTER","Junior",0,"Gull Lake","RICHLAND, MICH","MI","USA"
15,"Albion",7027,"Nautica Rogers","Junior","Fort Wayne","Ind","Concordia Lutheran",,"5'10""","F","24","https://www.gobrits.com/sports/womens-basketball/roster/nautica-rogers/7027","2021-22","MI","Michigan Intercol. Ath. Assn.","III","FORWARD",,"FORWARD","Junior",0,"Concordia Lutheran","FORT WAYNE, IND","IN","USA"
15,"Albion",7022,"Elena Welker","Junior","Dearborn Heights","Mich","Divine Child",,"5'8""","G","3","https://www.gobrits.com/sports/womens-basketball/roster/elena-welker/7022","2021-22","MI","Michigan Intercol. Ath. Assn.","III","GUARD",,"GUARD","Junior",0,"Divine Child","DEARBORN HEIGHTS, MICH","MI","USA"
