"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
9,"UAB",,"Claudia Armato","Jr.","Melbourne","Australia","Penleigh and Essedon Grammar","Southern Utah","5' 5''","Guard","13","https://uabsports.com/sports/womens-basketball/roster/claudia-armato/8213","2020-21","AL","C-USA","I",5,5,65,"GUARD",,"GUARD","Junior",0,"Penleigh and Essedon Grammar","MELBOURNE, AUSTRALIA",,"AUSTRALIA"
9,"UAB",,"Lindsey Dullard","Fr.","Morton","Ill","Morton",,"6' 0''","Guard","15","https://uabsports.com/sports/womens-basketball/roster/lindsey-dullard/8208","2020-21","AL","C-USA","I",6,0,72,"GUARD",,"GUARD","Freshman",0,"Morton","MORTON, ILL","IL","USA"
9,"UAB",,"Sam Mitchell","So.","Downers Grove","Ill","Montini Catholic",,"5' 6''","Guard","2","https://uabsports.com/sports/womens-basketball/roster/sam-mitchell/8202","2020-21","AL","C-USA","I",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Montini Catholic","DOWNERS GROVE, ILL","IL","USA"
9,"UAB",,"Maddie Walsh","Fr.","Hartland","Wisc","Arrowhead Union",,"6' 2''","Forward","21","https://uabsports.com/sports/womens-basketball/roster/maddie-walsh/8211","2020-21","AL","C-USA","I",6,2,74,"FORWARD",,"FORWARD","Freshman",0,"Arrowhead Union","HARTLAND, WISC","WI","USA"
9,"UAB",,"Summer Schloss","R-Fr.","Gastonia","NC.","Ashbrook HS",,"6' 1''","Forward","22","https://uabsports.com/sports/womens-basketball/roster/summer-schloss/8204","2020-21","AL","C-USA","I",6,1,73,"FORWARD",,"FORWARD","Freshman",1,"Ashbrook HS","GASTONIA, NC","NC","USA"
9,"UAB",,"Audrey Jordan","R-So.","Atlanta","Georgia","Harrison",,"5' 10''","Guard","24","https://uabsports.com/sports/womens-basketball/roster/audrey-jordan/8201","2020-21","AL","C-USA","I",5,10,70,"GUARD",,"GUARD","Sophomore",1,"Harrison","ATLANTA, GA","GA","USA"
9,"UAB",,"Jasmine Gracie","So.","Huntsville","Ala","Madison Academy",,"6' 0''","Forward","25","https://uabsports.com/sports/womens-basketball/roster/jasmine-gracie/8200","2020-21","AL","C-USA","I",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Madison Academy","HUNTSVILLE, ALA","AL","USA"
9,"UAB",,"Kylee Schneringer","Fr.","Normal","Ill","Normal Community",,"5' 11''","Guard/Forward","32","https://uabsports.com/sports/womens-basketball/roster/kylee-schneringer/8212","2020-21","AL","C-USA","I",5,11,71,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Normal Community","NORMAL, ILL","IL","USA"
9,"UAB",,"Caitlynn Daniels","Fr.","Cedar Rapids","Iowa","Xavier HS",,"5' 7''","Guard","4","https://uabsports.com/sports/womens-basketball/roster/caitlynn-daniels/8207","2020-21","AL","C-USA","I",5,7,67,"GUARD",,"GUARD","Freshman",0,"Xavier HS","CEDAR RAPIDS, IOWA","IA","USA"
9,"UAB",,"Zakyia Weathersby","Sr.","Collins","Miss","Collins","Jones College","6' 2''","Center","55","https://uabsports.com/sports/womens-basketball/roster/zakyia-weathersby/8205","2020-21","AL","C-USA","I",6,2,74,"CENTER",,"CENTER","Senior",0,"Collins","COLLINS, MISS","MS","USA"
11,"Alas. Anchorage",5570,"Kedranea' Addison","Senior","New Orleans","Louisiana","Helen Cox HS","Cowley [Kan.] College","5'8""","Guard","1","https://www.goseawolves.com/sports/womens-basketball/roster/kedranea-addison/5570","2020-21","AK","Great Northwest","II",5,8,68,"GUARD",,"GUARD","Senior",0,"Helen Cox HS","NEW ORLEANS, LA","LA","USA"
11,"Alas. Anchorage",5582,"Ra'Anaa Bey","Sophomore","Oakland","Calif","Eastside Prep","Diablo Valley College","5'7""","Guard","11","https://www.goseawolves.com/sports/womens-basketball/roster/ra-anaa-bey/5582","2020-21","AK","Great Northwest","II",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Eastside Prep","OAKLAND, CALIF","CA","USA"
11,"Alas. Anchorage",5572,"Jahnna Hajdukovich","Junior","Anchorage","Alaska","Dimond HS",,"5'6""","Guard","13","https://www.goseawolves.com/sports/womens-basketball/roster/jahnna-hajdukovich/5572","2020-21","AK","Great Northwest","II",5,6,66,"GUARD",,"GUARD","Junior",0,"Dimond HS","ANCHORAGE, AK","AK","USA"
11,"Alas. Anchorage",5576,"Sala Langi","Senior","Pacifica","Calif","Oceana HS",,"5'9""","Guard/Forward","14","https://www.goseawolves.com/sports/womens-basketball/roster/sala-langi/5576","2020-21","AK","Great Northwest","II",5,9,69,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Oceana HS","PACIFICA, CALIF","CA","USA"
11,"Alas. Anchorage",5584,"Malie Marfil","Freshman","Honolulu","Hawaii","Kamehameha-Kapalama HS",,"5'6""","Guard","15","https://www.goseawolves.com/sports/womens-basketball/roster/malie-marfil/5584","2020-21","AK","Great Northwest","II",5,6,66,"GUARD",,"GUARD","Freshman",0,"Kamehameha-Kapalama HS","HONOLULU, HAWAII","HI","USA"
11,"Alas. Anchorage",5579,"Nicole Pinckney","Junior","Chugiak","Alaska","Chugiak HS",,"5'5""","Guard","2","https://www.goseawolves.com/sports/womens-basketball/roster/nicole-pinckney/5579","2020-21","AK","Great Northwest","II",5,5,65,"GUARD",,"GUARD","Junior",0,"Chugiak HS","CHUGIAK, AK","AK","USA"
11,"Alas. Anchorage",5577,"Amelia Motz","Senior","Canton","Ohio","St. Vincent-St. Mary HS","Iona","5'10""","Forward","20","https://www.goseawolves.com/sports/womens-basketball/roster/amelia-motz/5577","2020-21","AK","Great Northwest","II",5,10,70,"FORWARD",,"FORWARD","Senior",0,"St. Vincent-St. Mary HS","CANTON, OHIO","OH","USA"
11,"Alas. Anchorage",5571,"Kimani Fernandez","Junior","Wailuku","Hawaii","Kamehameha [Maui] HS",,"5'10""","Forward","21","https://www.goseawolves.com/sports/womens-basketball/roster/kimani-fernandez/5571","2020-21","AK","Great Northwest","II",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Kamehameha [Maui] HS","WAILUKU, HAWAII","HI","USA"
11,"Alas. Anchorage",5585,"Elaina Mack","Freshman","King Cove","Alaska","King Cove HS",,"5'7""","Guard","24","https://www.goseawolves.com/sports/womens-basketball/roster/elaina-mack/5585","2020-21","AK","Great Northwest","II",5,7,67,"GUARD",,"GUARD","Freshman",0,"King Cove HS","KING COVE, AK","AK","USA"
11,"Alas. Anchorage",5581,"Tennae Voliva","Senior","Anchorage","Alaska","East Anchorage HS",,"6'0""","Forward","25","https://www.goseawolves.com/sports/womens-basketball/roster/tennae-voliva/5581","2020-21","AK","Great Northwest","II",6,0,72,"FORWARD",,"FORWARD","Senior",0,"East Anchorage HS","ANCHORAGE, AK","AK","USA"
11,"Alas. Anchorage",5575,"Lauren Johnson","Senior","Crystal","Minn","Robbinsdale Cooper HS","North Dakota State College of Science","5'7""","Guard","3","https://www.goseawolves.com/sports/womens-basketball/roster/lauren-johnson/5575","2020-21","AK","Great Northwest","II",5,7,67,"GUARD",,"GUARD","Senior",0,"Robbinsdale Cooper HS","CRYSTAL, MINN","MN","USA"
11,"Alas. Anchorage",5574,"Stephanie Jackson","Senior","McKinney","Texas","McKinney North HS","Santa Fe [Fla.] College","5'9""","Guard","4","https://www.goseawolves.com/sports/womens-basketball/roster/stephanie-jackson/5574","2020-21","AK","Great Northwest","II",5,9,69,"GUARD",,"GUARD","Senior",0,"McKinney North HS","MCKINNEY, TEXAS","TX","USA"
11,"Alas. Anchorage",5573,"Rachel Ingram","Sophomore","Colorado Springs","Colo","Colorado Springs Christian HS",,"5'7""","Guard","44","https://www.goseawolves.com/sports/womens-basketball/roster/rachel-ingram/5573","2020-21","AK","Great Northwest","II",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Colorado Springs Christian HS","COLORADO SPRINGS, COLO","CO","USA"
11,"Alas. Anchorage",5580,"Sierra Tate","Sophomore","Fairbanks","Alaska","West Valley HS",,"5'6""","Guard","5","https://www.goseawolves.com/sports/womens-basketball/roster/sierra-tate/5580","2020-21","AK","Great Northwest","II",5,6,66,"GUARD",,"GUARD","Sophomore",0,"West Valley HS","FAIRBANKS, AK","AK","USA"
12,"Alas. Fairbanks",3170,"Ellen Silva","Redshirt Freshman","Fairbanks","Alaska","West Valley HS","Alaska Anchorage","6'1""","Forward","1","https://www.alaskananooks.com/sports/womens-basketball/roster/ellen-silva/3170","2020-21","AK","Great Northwest","II",6,1,73,"FORWARD",,"FORWARD","Freshman",1,"West Valley HS","FAIRBANKS, ALASKA","AK","USA"
12,"Alas. Fairbanks",3167,"Caitlin Pusich","Sophomore","Juneau","Alaska","Juneau HS",,"6'0""","Forward","11","https://www.alaskananooks.com/sports/womens-basketball/roster/caitlin-pusich/3167","2020-21","AK","Great Northwest","II",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Juneau HS","JUNEAU, ALASKA","AK","USA"
12,"Alas. Fairbanks",3172,"Loriaunna Sanchez","Sophomore","Kent","Wash","Kentwood HS","Shoreline CC","5'10""","Forward","12","https://www.alaskananooks.com/sports/womens-basketball/roster/loriaunna-sanchez/3172","2020-21","AK","Great Northwest","II",5,10,70,"FORWARD",,"FORWARD","Sophomore",0,"Kentwood HS","KENT, WASH","WA","USA"
12,"Alas. Fairbanks",3163,"Jocelyn Gandara","Senior","El Paso","Texas","Parkland HS","Lassen CC","5'9""","Guard","14","https://www.alaskananooks.com/sports/womens-basketball/roster/jocelyn-gandara/3163","2020-21","AK","Great Northwest","II",5,9,69,"GUARD",,"GUARD","Senior",0,"Parkland HS","EL PASO, TEXAS","TX","USA"
12,"Alas. Fairbanks",3174,"Pearle Green","Freshman","Galena","Alaska","Galena HS",,"5'7""","Guard","15","https://www.alaskananooks.com/sports/womens-basketball/roster/pearle-green/3174","2020-21","AK","Great Northwest","II",5,7,67,"GUARD",,"GUARD","Freshman",0,"Galena HS","GALENA, ALASKA","AK","USA"
12,"Alas. Fairbanks",3164,"Olivia Kraska","Sophomore","Fairbanks","Alaska","Lathrop HS",,"6'1""","Forward","20","https://www.alaskananooks.com/sports/womens-basketball/roster/olivia-kraska/3164","2020-21","AK","Great Northwest","II",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Lathrop HS","FAIRBANKS, ALASKA","AK","USA"
12,"Alas. Fairbanks",3175,"Destiny Reimers","Freshman","Anchorage","Alaska","Anchorage Christian HS",,"5'9""","Guard","22","https://www.alaskananooks.com/sports/womens-basketball/roster/destiny-reimers/3175","2020-21","AK","Great Northwest","II",5,9,69,"GUARD",,"GUARD","Freshman",0,"Anchorage Christian HS","ANCHORAGE, ALASKA","AK","USA"
12,"Alas. Fairbanks",3169,"Sam Tolliver","Sophomore","Seattle","Wash","Garfield HS",,"5'8""","Guard","23","https://www.alaskananooks.com/sports/womens-basketball/roster/sam-tolliver/3169","2020-21","AK","Great Northwest","II",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Garfield HS","SEATTLE, WASH","WA","USA"
12,"Alas. Fairbanks",3162,"Alanna Conwell","Sophomore","Kotzebue","Alaska","Kotzebue HS",,"5'10""","Guard","24","https://www.alaskananooks.com/sports/womens-basketball/roster/alanna-conwell/3162","2020-21","AK","Great Northwest","II",5,10,70,"GUARD",,"GUARD","Sophomore",0,"Kotzebue HS","KOTZEBUE, ALASKA","AK","USA"
12,"Alas. Fairbanks",3168,"Samantha Saccomen","Senior","Katy","Texas","St. Pius X HS",,"5'10""","Forward","32","https://www.alaskananooks.com/sports/womens-basketball/roster/samantha-saccomen/3168","2020-21","AK","Great Northwest","II",5,10,70,"FORWARD",,"FORWARD","Senior",0,"St. Pius X HS","KATY, TEXAS","TX","USA"
12,"Alas. Fairbanks",3165,"Zosha Krupa","Senior","Sitka","Alaska","Sitka HS",,"5'10""","Guard","4","https://www.alaskananooks.com/sports/womens-basketball/roster/zosha-krupa/3165","2020-21","AK","Great Northwest","II",5,10,70,"GUARD",,"GUARD","Senior",0,"Sitka HS","SITKA, ALASKA","AK","USA"
12,"Alas. Fairbanks",3166,"Markie Miller","Redshirt Senior","Brewster","Wash","Brewster HS",,"5'11""","Forward","50","https://www.alaskananooks.com/sports/womens-basketball/roster/markie-miller/3166","2020-21","AK","Great Northwest","II",5,11,71,"FORWARD",,"FORWARD","Senior",1,"Brewster HS","BREWSTER, WASH","WA","USA"
14,"Albany",7939,"Izzy Om","Sophomore","Norwalk","Calif","Fairmont Preparatory Academy",,"5'4""","Guard","1","https://www.ualbanysports.com/sports/womens-basketball/roster/izzy-om/7939","2020-21","NY","America East","I",5,4,64,"GUARD",,"GUARD","Sophomore",0,"Fairmont Preparatory Academy","NORWALK, CALIF","CA","USA"
14,"Albany",7943,"Ellen Hahne","Junior","Stockholm","Sweden","Riksbasketgymnasiet Lulea","Wake Forest University","5'11""","Guard","10","https://www.ualbanysports.com/sports/womens-basketball/roster/ellen-hahne/7943","2020-21","NY","America East","I",5,11,71,"GUARD",,"GUARD","Junior",0,"Riksbasketgymnasiet Lulea","STOCKHOLM, SWEDEN",,"SWEDEN"
14,"Albany",7944,"Chay Hayes","Freshman","Suitland","Maryland","Bishop McNamara",,"5'8""","Guard","12","https://www.ualbanysports.com/sports/womens-basketball/roster/chay-hayes/7944","2020-21","NY","America East","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"Bishop McNamara","SUITLAND, MD","MD","USA"
14,"Albany",7933,"Lucia Decortes","Junior","Bonate Sopra","Bergamo, Italy","Liceo delle Scienze Umane e Musicale",,"6'3""","Forward","13","https://www.ualbanysports.com/sports/womens-basketball/roster/lucia-decortes/7933","2020-21","NY","America East","I",6,3,75,"FORWARD",,"FORWARD","Junior",0,"Liceo delle Scienze Umane e Musicale","BONATE SOPRA, BERGAMO, ITALY",,"ITALY"
14,"Albany",7945,"Grace Heeps","Sophomore","East Greenbush","NY.","Northfield Mount Hermon","University of Massachusetts","5'11""","Guard","14","https://www.ualbanysports.com/sports/womens-basketball/roster/grace-heeps/7945","2020-21","NY","America East","I",5,11,71,"GUARD",,"GUARD","Sophomore",0,"Northfield Mount Hermon","EAST GREENBUSH, NY","NY","USA"
14,"Albany",7936,"Morgan Haney","Redshirt Freshman","Piqua","Ohio","Miami East",,"5'6""","Guard","15","https://www.ualbanysports.com/sports/womens-basketball/roster/morgan-haney/7936","2020-21","NY","America East","I",5,6,66,"GUARD",,"GUARD","Freshman",1,"Miami East","PIQUA, OHIO","OH","USA"
14,"Albany",7934,"Kyara Frames","Senior","Laurel","Maryland","Bishop McNamara",,"5'2""","Guard","2","https://www.ualbanysports.com/sports/womens-basketball/roster/kyara-frames/7934","2020-21","NY","America East","I",5,2,62,"GUARD",,"GUARD","Senior",0,"Bishop McNamara","LAUREL, MD","MD","USA"
14,"Albany",7942,"Kayla Cooper","Freshman","Frederick","Maryland","St. John's Catholic Prep",,"6'0""","Guard","20","https://www.ualbanysports.com/sports/womens-basketball/roster/kayla-cooper/7942","2020-21","NY","America East","I",6,0,72,"GUARD",,"GUARD","Freshman",0,"St. John's Catholic Prep","FREDERICK, MD","MD","USA"
14,"Albany",7935,"Helene Haegerstrand","Sophomore","Stockholm","Sweden","Morbyskolan",,"6'1""","Forward","21","https://www.ualbanysports.com/sports/womens-basketball/roster/helene-haegerstrand/7935","2020-21","NY","America East","I",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Morbyskolan","STOCKHOLM, SWEDEN",,"SWEDEN"
14,"Albany",7937,"Taniya Hanner","Sophomore","Hillside","NJ.","Roselle Catholic",,"6'1""","Forward","22","https://www.ualbanysports.com/sports/womens-basketball/roster/taniya-hanner/7937","2020-21","NY","America East","I",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Roselle Catholic","HILLSIDE, NJ","NJ","USA"
14,"Albany",7938,"Maky Johnson","Sophomore","Hamden","Conn","Hamden",,"5'9""","Guard","23","https://www.ualbanysports.com/sports/womens-basketball/roster/maky-johnson/7938","2020-21","NY","America East","I",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Hamden","HAMDEN, CONN","CT","USA"
14,"Albany",7946,"Fatima Lee","Sophomore","Queens","NY.","Putnam Science Academy","Providence College","5'7""","Guard","24","https://www.ualbanysports.com/sports/womens-basketball/roster/fatima-lee/7946","2020-21","NY","America East","I",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Putnam Science Academy","QUEENS, NY","NY","USA"
14,"Albany",7941,"Khepera Stokes","Redshirt Senior","Baltimore","Maryland","Baltimore Polytechnic Institute",,"5'6""","Guard","3","https://www.ualbanysports.com/sports/womens-basketball/roster/khepera-stokes/7941","2020-21","NY","America East","I",5,6,66,"GUARD",,"GUARD","Senior",1,"Baltimore Polytechnic Institute","BALTIMORE, MD","MD","USA"
14,"Albany",7948,"Logan Thayne","Freshman","Hoosick Falls","NY.","Hoosick Falls",,"6'1""","Forward","30","https://www.ualbanysports.com/sports/womens-basketball/roster/logan-thayne/7948","2020-21","NY","America East","I",6,1,73,"FORWARD",,"FORWARD","Freshman",0,"Hoosick Falls","HOOSICK FALLS, NY","NY","USA"
14,"Albany",7940,"Abby Robinson","Redshirt Freshman","Mount Vernon","NY.","Putnam Science Academy",,"6'1""","Forward","32","https://www.ualbanysports.com/sports/womens-basketball/roster/abby-robinson/7940","2020-21","NY","America East","I",6,1,73,"FORWARD",,"FORWARD","Freshman",1,"Putnam Science Academy","MOUNT VERNON, NY","NY","USA"
14,"Albany",7947,"Stella Popp","Freshman","Vienna","Austria","SLSZ AHS Wein-West",,"5'10""","Guard","4","https://www.ualbanysports.com/sports/womens-basketball/roster/stella-popp/7947","2020-21","NY","America East","I",5,10,70,"GUARD",,"GUARD","Freshman",0,"SLSZ AHS Wein-West","VIENNA, AUSTRIA",,"AUSTRIA"
15,"Albion",6468,"Amanda Larson","Junior","Howard City","Mich","Lakeview",,"5'11""","G/F","10","https://www.gobrits.com/sports/womens-basketball/roster/amanda-larson/6468","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,11,71,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"Lakeview","HOWARD CITY, MICH","MI","USA"
15,"Albion",6475,"Becca Ross","Sophomore","Gaylord","Mich","Gaylord",,"5'8""","G","11","https://www.gobrits.com/sports/womens-basketball/roster/becca-ross/6475","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Gaylord","GAYLORD, MICH","MI","USA"
15,"Albion",6469,"Dareonna Little","Freshman","Detroit","Mich","Edison",,"6'1""","F/C","12","https://www.gobrits.com/sports/womens-basketball/roster/dareonna-little/6469","2020-21","MI","Michigan Intercol. Ath. Assn.","III",6,1,73,"FORWARD","CENTER","FORWARD/CENTER","Freshman",0,"Edison","DETROIT, MICH","MI","USA"
15,"Albion",6474,"Lolo Reed","Freshman","Saginaw","Mich","Heritage",,"5'5""","G","14","https://www.gobrits.com/sports/womens-basketball/roster/lolo-reed/6474","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,5,65,"GUARD",,"GUARD","Freshman",0,"Heritage","SAGINAW, MICH","MI","USA"
15,"Albion",6463,"Cierra Cole","Junior","Durand","Mich","Durand",,"5'3""","G","20","https://www.gobrits.com/sports/womens-basketball/roster/cierra-cole/6463","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,3,63,"GUARD",,"GUARD","Junior",0,"Durand","DURAND, MICH","MI","USA"
15,"Albion",6472,"Romee Natschke","Sophomore","Jackson","Mich","Jackson",,"5'10""","G","22","https://www.gobrits.com/sports/womens-basketball/roster/romee-natschke/6472","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,10,70,"GUARD",,"GUARD","Sophomore",0,"Jackson","JACKSON, MICH","MI","USA"
15,"Albion",6467,"Rain Hinton","Senior","Fort Wayne","Ind","Woodlan",,"5'11""","F/C","24","https://www.gobrits.com/sports/womens-basketball/roster/rain-hinton/6467","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,11,71,"FORWARD","CENTER","FORWARD/CENTER","Senior",0,"Woodlan","FORT WAYNE, IND","IN","USA"
15,"Albion",6478,"Elena Welker","Sophomore","Dearborn Heights","Mich","Divine Child",,"5'8""","G","3","https://www.gobrits.com/sports/womens-basketball/roster/elena-welker/6478","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Divine Child","DEARBORN HEIGHTS, MICH","MI","USA"
15,"Albion",6477,"Nicole Sweetland","Sophomore","Ann Arbor","Mich","Saline",,"5'7""","G","30","https://www.gobrits.com/sports/womens-basketball/roster/nicole-sweetland/6477","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Saline","ANN ARBOR, MICH","MI","USA"
15,"Albion",6471,"Angelina Mendieta","Sophomore","Toledo","Ohio","Central Catholic",,"5'6""","G","33","https://www.gobrits.com/sports/womens-basketball/roster/angelina-mendieta/6471","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Central Catholic","TOLEDO, OHIO","OH","USA"
15,"Albion",6462,"Beth Chick","Junior","Grand Rapids","Mich","Forest Hills Northern",,"6'0""","G/F","34","https://www.gobrits.com/sports/womens-basketball/roster/beth-chick/6462","2020-21","MI","Michigan Intercol. Ath. Assn.","III",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"Forest Hills Northern","GRAND RAPIDS, MICH","MI","USA"
15,"Albion",6461,"Tiffani Burgess","Junior","Harrison Township","Mich","L'Anse Creuse",,"5'8""","G","4","https://www.gobrits.com/sports/womens-basketball/roster/tiffani-burgess/6461","2020-21","MI","Michigan Intercol. Ath. Assn.","III",5,8,68,"GUARD",,"GUARD","Junior",0,"L'Anse Creuse","HARRISON TOWNSHIP, MICH","MI","USA"
